kingdom,class,species,decimalLatitude,decimalLongitude,species_fr
Animalia,Aves,Falco vespertinus,44.8823,20.3765,Faucon kobez
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.4969,19.61,Faucon kobez
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.1456,22.6061,Fuligule nyroca
Animalia,Aves,Otis tarda,45.9202,20.3018,Grande Outarde
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.3469,20.6644,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7348,20.1896,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.2596,19.8924,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.7066,20.0549,Faucon kobez
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7971,21.243000000000002,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aquila clanga,44.8,21.3197,Aigle criard
Animalia,Aves,Aythya nyroca,44.7568,20.7239,Fuligule nyroca
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8004,20.4402,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.1331,22.6229,Faucon kobez
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Aythya nyroca,44.9079,20.375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2615,20.3935,Courlis cendré
Animalia,Aves,Aquila clanga,44.8,21.3197,Aigle criard
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Aquila clanga,44.8,21.3197,Aigle criard
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2177,20.6306,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8679,20.5032,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0442,19.9375,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.8073,21.141,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,43.5651,20.5416,Râle des genêts
Animalia,Aves,Aythya nyroca,43.1456,22.6061,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4704,20.3027,Courlis cendré
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Numenius arquata,46.0442,19.9375,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8308,20.4349,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7656,21.5366,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Numenius arquata,45.6255,20.2093,Courlis cendré
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Limosa limosa,45.2222,19.6009,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.2933,20.4284,Courlis cendré
Animalia,Aves,Limosa limosa,45.2833,20.4218,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Numenius arquata,45.2177,20.6306,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8595,20.572,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8421,20.4178,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1056,20.4724,Fuligule nyroca
Animalia,Aves,Numenius arquata,43.0851,20.1132,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1198,20.3904,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.8545,21.2997,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.7366,19.9883,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.4219,20.2953,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.784,20.6101,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8595,20.572,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.6255,20.2093,Faucon kobez
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8595,20.572,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.4704,20.3027,Faucon kobez
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Falco naumanni,43.0851,20.1132,Faucon crécerellette
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.3717,19.6349,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8482,20.4494,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Aythya nyroca,43.8621,21.3514,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.4419,20.2482,Faucon kobez
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Numenius arquata,43.0851,20.1132,Courlis cendré
Animalia,Aves,Aquila clanga,43.1331,22.6229,Aigle criard
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Limosa limosa,44.8545,21.2997,Barge à queue noire
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Falco vespertinus,45.1204,20.3953,Faucon kobez
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Aythya nyroca,43.1456,22.6061,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7371,21.563000000000002,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Aythya nyroca,46.0412,20.1208,Fuligule nyroca
Animalia,Aves,Limosa limosa,45.0934,20.4708,Barge à queue noire
Animalia,Aves,Falco vespertinus,44.8073,21.141,Faucon kobez
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.5734,20.0266,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1204,20.3953,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7568,20.7239,Fuligule nyroca
Animalia,Aves,Crex crex,43.096000000000004,22.9251,Râle des genêts
Animalia,Aves,Crex crex,43.263000000000005,19.7705,Râle des genêts
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8269,20.4456,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.4281,20.1435,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Branta ruficollis,45.6255,20.2093,Bernache à cou roux
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.6715,20.8727,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8604,20.4108,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2136,19.9468,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.2365,20.3415,Fuligule nyroca
Animalia,Aves,Limosa limosa,43.1456,22.6061,Barge à queue noire
Animalia,Aves,Aythya nyroca,46.0694,20.0746,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.0899,20.453,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.7922,20.721999999999998,Fuligule nyroca
Animalia,Aves,Limosa limosa,44.809,21.2851,Barge à queue noire
Animalia,Aves,Aythya nyroca,45.1056,20.4724,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.6255,20.2093,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.0851,20.1132,Faucon kobez
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.1385,20.473,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.809,21.2851,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8661,20.5957,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8168,20.4493,Fuligule nyroca
Animalia,Aves,Otis tarda,45.9202,20.3018,Grande Outarde
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aquila clanga,45.0899,20.453,Aigle criard
Animalia,Aves,Aythya nyroca,44.762,20.4167,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.2294,21.2783,Faucon kobez
Animalia,Aves,Aythya nyroca,45.08,20.4824,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Falco vespertinus,45.528,20.296,Faucon kobez
Animalia,Mammalia,Sciurus vulgaris,43.971854,19.567365,Ecureuil Roux
Plantae,Magnoliopsida,Phytolacca americana,44.277663000000004,20.511077,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,44.241438,19.886430999999998,Lierre grimpant
Animalia,Mammalia,Vulpes vulpes,45.52523,20.300888,Renard roux
Plantae,Magnoliopsida,Bellis perennis,43.971641,19.566901,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,44.889783,21.085475,Grande chélidoine
Animalia,Mammalia,Cervus elaphus,45.829617,18.962636,Cerf
Animalia,Mammalia,Cervus elaphus,45.015727000000005,19.121617999999998,Cerf
Animalia,Mammalia,Sus scrofa,45.015727000000005,19.121617999999998,Sanglier
Animalia,Mammalia,Sus scrofa,44.856921,21.169081,Sanglier
Animalia,Mammalia,Cervus elaphus,45.02905,19.11986,Cerf
Animalia,Mammalia,Sus scrofa,44.830465000000004,21.136789,Sanglier
Animalia,Mammalia,Sus scrofa,44.839804,21.194172000000002,Sanglier
Animalia,Mammalia,Sus scrofa,45.477938,19.059327,Sanglier
Animalia,Mammalia,Sus scrofa,45.474712,19.051163,Sanglier
Animalia,Mammalia,Sus scrofa,44.937585,21.079159,Sanglier
Animalia,Mammalia,Cervus elaphus,45.825809,18.962231,Cerf
Animalia,Mammalia,Cervus elaphus,45.832238000000004,18.96104,Cerf
Animalia,Mammalia,Cervus elaphus,45.827207,18.96295,Cerf
Animalia,Mammalia,Sus scrofa,45.479603999999995,19.059093,Sanglier
Animalia,Mammalia,Dama dama,45.413304,19.252113,Daim
Animalia,Mammalia,Dama dama,45.41398,19.252181,Daim
Animalia,Mammalia,Cervus elaphus,45.014219,19.124435000000002,Cerf
Animalia,Mammalia,Sus scrofa,45.015029,19.132562,Sanglier
Animalia,Mammalia,Sus scrofa,44.76235,19.80667,Sanglier
Animalia,Mammalia,Cervus elaphus,44.814653,21.259760999999997,Cerf
Animalia,Mammalia,Sus scrofa,44.76135,19.822142000000003,Sanglier
Animalia,Mammalia,Cervus elaphus,45.015665999999996,19.133454999999998,Cerf
Animalia,Mammalia,Sus scrofa,45.475231,19.051596,Sanglier
Animalia,Mammalia,Sus scrofa,45.347078,19.093562,Sanglier
Animalia,Mammalia,Sus scrofa,45.345831,19.094426000000002,Sanglier
Animalia,Mammalia,Sus scrofa,44.77965,19.753712,Sanglier
Animalia,Aves,Aythya nyroca,45.001999999999995,20.3089,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Falco vespertinus,43.0439,21.9389,Faucon kobez
Animalia,Aves,Numenius arquata,45.4623,19.9604,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,43.263000000000005,19.7705,Râle des genêts
Animalia,Aves,Aythya nyroca,45.528,20.296,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.8147,18.9277,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8309,20.4551,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8233,20.4416,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Animalia,Aves,Crex crex,44.1369,20.225,Râle des genêts
Animalia,Aves,Aythya nyroca,44.8477,20.5485,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,45.4283,19.9337,Fuligule nyroca
Animalia,Aves,Aythya nyroca,45.4623,19.9604,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Animalia,Aves,Crex crex,44.3279,20.201,Râle des genêts
Animalia,Aves,Aythya nyroca,45.0934,20.4708,Fuligule nyroca
Animalia,Aves,Numenius arquata,45.528,20.296,Courlis cendré
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Plantae,Magnoliopsida,Phytolacca americana,45.220554,20.020643,Raisin d'Amérique
Plantae,Magnoliopsida,Bellis perennis,43.305991999999996,20.860657999999997,Paquerette
Plantae,Magnoliopsida,Phytolacca americana,44.791447,20.433763,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,44.884018,20.527501,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,44.865747,20.667239000000002,Grande chélidoine
Plantae,Magnoliopsida,Sempervivum tectorum,45.756667,19.105,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,43.269512,20.000549,Chicorée sauvage
Plantae,Magnoliopsida,Achillea millefolium,43.320569,21.933387,Achilée millefeuille
Plantae,Magnoliopsida,Phytolacca americana,44.80243,20.395989,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,45.196121000000005,19.831451,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,44.817778000000004,20.414444,Achilée millefeuille
Plantae,Magnoliopsida,Achillea millefolium,44.446133,20.486867,Achilée millefeuille
Plantae,Magnoliopsida,Hedera helix,44.783427,20.422757,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,45.251957,19.803289000000003,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,44.789109,20.449351999999998,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,44.308105,20.155951,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,43.638383000000005,21.864742,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,44.757331,20.426254,Grande chélidoine
Plantae,Magnoliopsida,Bellis perennis,45.518454,19.579304,Paquerette
Plantae,Magnoliopsida,Hedera helix,43.313390999999996,21.9139,Lierre grimpant
Plantae,Magnoliopsida,Chelidonium majus,43.688678,20.689607000000002,Grande chélidoine
Plantae,Magnoliopsida,Phytolacca americana,44.491199,20.375193,Raisin d'Amérique
Plantae,Magnoliopsida,Malva sylvestris,44.723618,20.421394,Grande mauve
Plantae,Magnoliopsida,Acer platanoides,44.764016999999996,20.474952,Erable plane
Plantae,Magnoliopsida,Phytolacca americana,43.824166999999996,20.478333,Raisin d'Amérique
Plantae,Magnoliopsida,Achillea millefolium,43.558816,20.753999,Achilée millefeuille
Plantae,Magnoliopsida,Phytolacca americana,42.923611,22.036388,Raisin d'Amérique
Plantae,Magnoliopsida,Chelidonium majus,45.182736,19.835562,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,44.757778,20.491389,Achilée millefeuille
Plantae,Magnoliopsida,Phytolacca americana,44.752469,19.690672,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,44.882773,20.650388,Robinier faux acacia
Plantae,Magnoliopsida,Sempervivum tectorum,45.306377000000005,20.164116,Joubarbe des toits
Plantae,Magnoliopsida,Malva sylvestris,44.826664,20.416369,Grande mauve
Plantae,Magnoliopsida,Acer platanoides,45.245987,19.849926,Erable plane
Plantae,Magnoliopsida,Hedera helix,43.570166,22.253194,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,45.125153999999995,21.277314999999998,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,44.747213,20.453522,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.814488,20.370959,Erable plane
Plantae,Magnoliopsida,Bellis perennis,44.740803,20.463625,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,45.114365,19.943647,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,43.570051,22.253147,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,45.177138,19.953181,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,44.851921000000004,20.658998,Raisin d'Amérique
Plantae,Magnoliopsida,Hedera helix,44.767448,20.431716,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,43.581873,21.31764,Joubarbe des toits
Plantae,Magnoliopsida,Achillea millefolium,43.183713,19.914573999999998,Achilée millefeuille
Plantae,Magnoliopsida,Sempervivum tectorum,44.007821,20.892473000000003,Joubarbe des toits
Plantae,Magnoliopsida,Malva sylvestris,46.049896000000004,20.038281,Grande mauve
Plantae,Magnoliopsida,Hedera helix,44.805061,20.522597,Lierre grimpant
Plantae,Magnoliopsida,Acer platanoides,44.815242,20.412275,Erable plane
Plantae,Magnoliopsida,Bellis perennis,44.826553000000004,20.445832,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,44.306684999999995,20.561384,Grande chélidoine
Plantae,Magnoliopsida,Sempervivum tectorum,44.822468,20.389389,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,43.862778000000006,19.893056,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,44.770941,20.505419,Raisin d'Amérique
Plantae,Magnoliopsida,Robinia pseudoacacia,43.570125,19.523814,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,43.314627,21.868025,Robinier faux acacia
Plantae,Magnoliopsida,Hedera helix,46.121389,19.6075,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,45.26789,19.810873,Lierre grimpant
Plantae,Magnoliopsida,Hedera helix,44.782340000000005,20.42247,Lierre grimpant
Plantae,Magnoliopsida,Robinia pseudoacacia,44.778145,20.426704,Robinier faux acacia
Plantae,Magnoliopsida,Sempervivum tectorum,44.7391,20.575477,Joubarbe des toits
Animalia,Aves,Falco vespertinus,45.528275,20.304062,Faucon kobez
Animalia,Mammalia,Meles meles,45.354664,19.188786,Blaireau européen
Animalia,Mammalia,Capreolus capreolus,43.917044,19.541101,Chevreuil
Plantae,Magnoliopsida,Achillea millefolium,44.654078000000005,22.544501999999998,Achilée millefeuille
Plantae,Magnoliopsida,Achillea millefolium,45.121317,19.938937,Achilée millefeuille
Plantae,Magnoliopsida,Malva sylvestris,44.823483,20.448523,Grande mauve
Plantae,Magnoliopsida,Achillea millefolium,45.799305,20.124805,Achilée millefeuille
Animalia,Aves,Aythya nyroca,45.52523,20.300888,Fuligule nyroca
Animalia,Mammalia,Spermophilus citellus,45.52523,20.300888,Souslik d'europe
Animalia,Aves,Aythya nyroca,44.8595,20.572,Fuligule nyroca
Animalia,Aves,Aythya nyroca,44.8475,20.5333,Fuligule nyroca
Plantae,Magnoliopsida,Malva sylvestris,43.796981,20.618876999999998,Grande mauve
Plantae,Magnoliopsida,Robinia pseudoacacia,44.747603000000005,20.40605,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.818802000000005,20.382366,Grande mauve
Plantae,Magnoliopsida,Robinia pseudoacacia,44.427625,21.940834,Robinier faux acacia
Plantae,Magnoliopsida,Malva sylvestris,44.807728000000004,20.443487,Grande mauve
Plantae,Magnoliopsida,Cichorium intybus,44.850708000000004,20.374737,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,45.370065999999994,20.408509,Joubarbe des toits
Plantae,Magnoliopsida,Cichorium intybus,44.779298,20.460563,Chicorée sauvage
Plantae,Magnoliopsida,Sempervivum tectorum,44.199081,21.185551999999998,Joubarbe des toits
Plantae,Magnoliopsida,Chelidonium majus,44.8214,20.387947,Grande chélidoine
Plantae,Magnoliopsida,Acer platanoides,43.902606,20.348501000000002,Erable plane
Plantae,Magnoliopsida,Malva sylvestris,44.179285,21.090047,Grande mauve
Plantae,Magnoliopsida,Cichorium intybus,44.129013,20.502826000000002,Chicorée sauvage
Plantae,Magnoliopsida,Robinia pseudoacacia,44.74906,20.42664,Robinier faux acacia
Plantae,Magnoliopsida,Bellis perennis,44.734707,20.464207000000002,Paquerette
Plantae,Magnoliopsida,Malva sylvestris,44.850346,20.373619,Grande mauve
Plantae,Magnoliopsida,Hedera helix,44.849724,20.3659,Lierre grimpant
Plantae,Magnoliopsida,Sempervivum tectorum,45.140556,20.255278,Joubarbe des toits
Animalia,Aves,Aythya nyroca,45.2933,20.4284,Fuligule nyroca
Animalia,Aves,Falco vespertinus,44.8321,19.9469,Faucon kobez
Animalia,Aves,Aythya nyroca,44.83,20.45,Fuligule nyroca
Plantae,Magnoliopsida,Robinia pseudoacacia,46.097801000000004,19.775826000000002,Robinier faux acacia
Animalia,Mammalia,Erinaceus roumanicus,44.624297999999996,20.223782999999997,Hérisson
Animalia,Mammalia,Vulpes vulpes,44.247749,19.89859,Renard roux
Animalia,Mammalia,Erinaceus roumanicus,44.379647,19.336021,Hérisson
Plantae,Magnoliopsida,Robinia pseudoacacia,45.196121000000005,19.831451,Robinier faux acacia
Plantae,Magnoliopsida,Robinia pseudoacacia,45.242478000000006,19.809399,Robinier faux acacia
Plantae,Magnoliopsida,Phytolacca americana,44.825793,20.462552,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,44.697165999999996,20.503248000000003,Chicorée sauvage
Plantae,Magnoliopsida,Phytolacca americana,43.862251,22.292844,Raisin d'Amérique
Plantae,Magnoliopsida,Malva sylvestris,44.824546999999995,20.449907,Grande mauve
Plantae,Magnoliopsida,Malva sylvestris,44.803776,20.371374,Grande mauve
Plantae,Magnoliopsida,Hedera helix,43.322721,21.931728,Lierre grimpant
Plantae,Magnoliopsida,Phytolacca americana,44.85407,20.394448,Raisin d'Amérique
Plantae,Magnoliopsida,Cichorium intybus,44.613954,20.564119,Chicorée sauvage
Plantae,Magnoliopsida,Chelidonium majus,44.141163,22.475192,Grande chélidoine
Plantae,Magnoliopsida,Hedera helix,45.555071000000005,19.209235,Lierre grimpant
Plantae,Magnoliopsida,Achillea millefolium,45.124167,19.238611,Achilée millefeuille
Plantae,Magnoliopsida,Bellis perennis,44.124171999999994,20.485815,Paquerette
Plantae,Magnoliopsida,Cichorium intybus,44.286667,20.002222,Chicorée sauvage
Plantae,Magnoliopsida,Malva sylvestris,44.659878000000006,20.354141000000002,Grande mauve
Plantae,Magnoliopsida,Sempervivum tectorum,44.752233000000004,20.500654,Joubarbe des toits
Plantae,Magnoliopsida,Chelidonium majus,44.823873999999996,20.398994000000002,Grande chélidoine
Plantae,Magnoliopsida,Achillea millefolium,43.886744,19.54201,Achilée millefeuille
Plantae,Magnoliopsida,Acer platanoides,44.877556,20.638088,Erable plane
Plantae,Magnoliopsida,Sempervivum tectorum,45.256001,19.799618,Joubarbe des toits
Plantae,Magnoliopsida,Phytolacca americana,45.2337,19.625549,Raisin d'Amérique
Plantae,Magnoliopsida,Acer platanoides,45.029946,19.821294,Erable plane
Plantae,Magnoliopsida,Robinia pseudoacacia,43.980278000000006,21.242778,Robinier faux acacia
Plantae,Magnoliopsida,Acer platanoides,44.966184000000005,20.277269,Erable plane
Plantae,Magnoliopsida,Acer platanoides,44.815355,20.413024,Erable plane
Plantae,Magnoliopsida,Bellis perennis,45.559886,19.41721,Paquerette
Plantae,Magnoliopsida,Chelidonium majus,44.734673,20.464148,Grande chélidoine
